CUSIP NO,ASTRK,ISSUER NAME,ISSUER DESCRIPTION,STATUS
97717Y 95 8,,WISDOMTREE TR,PUT,
97717Y 95 8,,WISDOMTREE TR,PUT,
97717Y 95 9,,WISDOMTREE TR,PUT,
97727L 40 8,*,WISEKEY INTERNATIONAL HLDS L,SPON ADR,
97727L 90 8,,WISEKEY INTERNATIONAL HLDS L,CALL,
97727L 95 8,,WISEKEY INTERNATIONAL HLDS L,PUT,
977852 10 2,*,WOLFSPEED INC,COM,
977852 90 2,,WOLFSPEED INC,CALL,
977852 95 2,,WOLFSPEED INC,PUT,
977852 AB 8,,WOLFSPEED INC,NOTE  0.250% 2/1,
977852 AD 4,,WOLFSPEED INC,NOTE  1.875%12/0,ADDED
978097 10 3,*,WOLVERINE WORLD WIDE INC,COM,
978097 90 3,,WOLVERINE WORLD WIDE INC,CALL,
978097 95 3,,WOLVERINE WORLD WIDE INC,PUT,
980228 30 8,*,WOODSIDE ENERGY GROUP LTD,SPONSORED ADR,
980228 90 8,,WOODSIDE ENERGY GROUP LTD,CALL,
980228 95 8,,WOODSIDE ENERGY GROUP LTD,PUT,
980745 10 3,*,WOODWARD INC,COM,
980745 90 3,,WOODWARD INC,CALL,
980745 95 3,,WOODWARD INC,PUT,
981064 10 8,,WOORI FINL GROUP INC,SPONSORED ADS,
98138H 10 1,*,WORKDAY INC,CL A,
98138H 90 1,,WORKDAY INC,CALL,
98138H 95 1,,WORKDAY INC,PUT,
98138J 20 6,*,WORKHORSE GROUP INC,COM NEW,
98138J 90 6,,WORKHORSE GROUP INC,CALL,
98138J 95 6,,WORKHORSE GROUP INC,PUT,
98139A 10 5,*,WORKIVA INC,COM CL A,
98139A 90 5,,WORKIVA INC,CALL,
98139A 95 5,,WORKIVA INC,PUT,
98139A AB 1,,WORKIVA INC,NOTE  1.125% 8/1,
98139Q 11 8,,WORKSPORT LTD,*W EXP 08/06/202,
98139Q 20 9,*,WORKSPORT LTD,COM NEW,
98139Q 90 9,,WORKSPORT LTD,CALL,
98139Q 95 9,,WORKSPORT LTD,PUT,
981419 10 4,*,WORLD ACCEP CORPORATION,COM,
981419 90 4,,WORLD ACCEP CORPORATION,CALL,
981419 95 4,,WORLD ACCEP CORPORATION,PUT,
981475 10 6,*,WORLD KINECT CORPORATION,COM,
981475 90 6,,WORLD KINECT CORPORATION,CALL,
981475 95 6,,WORLD KINECT CORPORATION,PUT,
98149E 30 3,,WORLD GOLD TR,SPDR GLD MINIS,
98156Q AB 4,,TKO GROUP HOLDINGS INC,NOTE  3.375%12/1,DELETED
981811 10 2,*,WORTHINGTON ENTERPRISES INC,COM,
981811 90 2,,WORTHINGTON ENTERPRISES INC,CALL,
981811 95 2,,WORTHINGTON ENTERPRISES INC,PUT,
982104 10 1,,WORTHINGTON STL INC,COM SHS,ADDED
98212N 10 7,*,WRAP TECHNOLOGIES INC,COM,
98212N 90 7,,WRAP TECHNOLOGIES INC,CALL,
98212N 95 7,,WRAP TECHNOLOGIES INC,PUT,
98262P 10 1,*,WW INTL INC,COM,
98262P 90 1,,WW INTL INC,CALL,
98262P 95 1,,WW INTL INC,PUT,
98311A 10 5,*,WYNDHAM HOTELS & RESORTS INC,COM,
98311A 90 5,,WYNDHAM HOTELS & RESORTS INC,CALL,
98311A 95 5,,WYNDHAM HOTELS & RESORTS INC,PUT,
983134 10 7,*,WYNN RESORTS LTD,COM,
983134 90 7,,WYNN RESORTS LTD,CALL,
983134 95 7,,WYNN RESORTS LTD,PUT,
98372W 20 2,,X FINL,SPONSORED ADS,
983793 10 0,*,XPO INC,COM,
983793 90 0,,XPO INC,CALL,
983793 95 0,,XPO INC,PUT,
98379L 10 0,*,XPEL INC,COM,
98379L 90 0,,XPEL INC,CALL,
98379L 95 0,,XPEL INC,PUT,
9837FR 10 0,*,SPRUCE POWER HOLDING CORP,COM CL A,DELETED
9837FR 20 9,*,SPRUCE POWER HOLDING CORP,COM NEW,ADDED
9837FR 90 0,,SPRUCE POWER HOLDING CORP,CALL,DELETED
9837FR 90 9,,SPRUCE POWER HOLDING CORP,CALL,ADDED
9837FR 95 0,,SPRUCE POWER HOLDING CORP,PUT,DELETED
9837FR 95 9,,SPRUCE POWER HOLDING CORP,PUT,ADDED
98386D 30 7,,XTL BIOPHARMACEUTICALS LTD,SPONSORED ADR NE,
98389B 10 0,*,XCEL ENERGY INC,COM,
98389B 90 0,,XCEL ENERGY INC,CALL,
98389B 95 0,,XCEL ENERGY INC,PUT,
98400H 10 2,*,XBIOTECH INC,COM,
98400H 90 2,,XBIOTECH INC,CALL,
98400H 95 2,,XBIOTECH INC,PUT,
98400M 10 1,,XCEL BRANDS INC,COM NEW,
98400T 10 6,,XAI OCTAGON FLOATING RATE &,COM,
98400V 10 1,,XBP EUROPE HOLDINGS INC,COM,ADDED
98400V 11 9,,XBP EUROPE HOLDINGS INC,*W EXP 11/30/202,ADDED
984015 13 1,,XENETIC BIOSCIENCES INC,*W EXP 07/19/202,
984015 60 2,,XENETIC BIOSCIENCES INC,COM,
984017 10 3,*,XENIA HOTELS & RESORTS INC,COM,
984017 90 3,,XENIA HOTELS & RESORTS INC,CALL,
984017 95 3,,XENIA HOTELS & RESORTS INC,PUT,
98401F 10 5,*,XENCOR INC,COM,
98401F 90 5,,XENCOR INC,CALL,
98401F 95 5,,XENCOR INC,PUT,
98417P 20 4,,XINYUAN REAL ESTATE CO LTD,SPON ADR,
98419E 10 8,*,XUNLEI LTD,SPONSORED ADR,
98419E 90 8,,XUNLEI LTD,CALL,
98419E 95 8,,XUNLEI LTD,PUT,
98419J 20 6,*,XOMA CORP DEL,COM NEW,
98419J 90 6,,XOMA CORP DEL,CALL,
98419J 95 6,,XOMA CORP DEL,PUT,
98419M 10 0,*,XYLEM INC,COM,
98419M 90 0,,XYLEM INC,CALL,
98419M 95 0,,XYLEM INC,PUT,
98420N 10 5,*,XENON PHARMACEUTICALS INC,COM,
98420N 90 5,,XENON PHARMACEUTICALS INC,CALL,
98420N 95 5,,XENON PHARMACEUTICALS INC,PUT,
98420P 30 8,,XTANT MED HLDGS INC,COM NEW,
98420Q 20 7,,XORTX THERAPEUTICS INC,COM NEW,DELETED
98420Q 30 6,,XORTX THERAPEUTICS INC,COM,ADDED
98420U 80 2,*,XWELL INC,COM NEW,
98420U 90 2,,XWELL INC,CALL,
98420U 95 2,,XWELL INC,PUT,
98420X 10 3,*,X4 PHARMACEUTICALS INC,COM,
98420X 90 3,,X4 PHARMACEUTICALS INC,CALL,
98420X 95 3,,X4 PHARMACEUTICALS INC,PUT,
98421M 10 6,*,XEROX HOLDINGS CORP,COM NEW,
98421M 90 6,,XEROX HOLDINGS CORP,CALL,
98421M 95 6,,XEROX HOLDINGS CORP,PUT,
98422D 10 5,*,XPENG INC,ADS,
98422D 90 5,,XPENG INC,CALL,
98422D 95 5,,XPENG INC,PUT,
98422E 10 3,*,XERIS BIOPHARMA HOLDINGS INC,COM,
98422E 90 3,,XERIS BIOPHARMA HOLDINGS INC,CALL,
98422E 95 3,,XERIS BIOPHARMA HOLDINGS INC,PUT,
98422L AA 5,,XERIS BIOPHARMA HOLDINGS INC,NOTE  5.000% 7/1,
98422P 10 8,,AKSO HEALTH GROUP,ADS,
98422R 10 4,,XSQUARE SER TR,MUNICIPAL INCOME,
98422T 10 0,,XILIO THERAPEUTICS INC,COM,
98422X 10 1,*,XPONENTIAL FITNESS INC,COM CL A,
98422X 90 1,,XPONENTIAL FITNESS INC,CALL,
98422X 95 1,,XPONENTIAL FITNESS INC,PUT,
98423B 10 8,*,XOS INC,COMMON STOCK,DELETED
98423B 11 6,,XOS INC,*W EXP 08/20/202,
98423B 30 6,*,XOS INC,COM,ADDED
98423B 90 6,,XOS INC,CALL,ADDED
98423B 90 8,,XOS INC,CALL,DELETED
98423B 95 6,,XOS INC,PUT,ADDED
98423B 95 8,,XOS INC,PUT,DELETED
98423F 10 9,*,XOMETRY INC,CLASS A COM,
98423F 90 9,,XOMETRY INC,CALL,
98423F 95 9,,XOMETRY INC,PUT,
98423F AB 5,,XOMETRY INC,NOTE  1.000% 2/0,
98423J 10 1,*,XPERI INC,COMMON STOCK,
98423J 90 1,,XPERI INC,CALL,
98423J 95 1,,XPERI INC,PUT,
98423X 10 0,,XIAO-I CORP,ADS,
984241 10 9,*,Y-MABS THERAPEUTICS INC,COM,
984241 90 9,,Y-MABS THERAPEUTICS INC,CALL,
984241 95 9,,Y-MABS THERAPEUTICS INC,PUT,
984245 10 0,*,YPF SOCIEDAD ANONIMA,SPON ADR CL D,
984245 90 0,,YPF SOCIEDAD ANONIMA,CALL,
984245 95 0,,YPF SOCIEDAD ANONIMA,PUT,
98426T AF 3,,JOYY INC,NOTE  1.375% 6/1,
98459U 10 3,*,YALLA GROUP LTD,ADS,
98459U 90 3,,YALLA GROUP LTD,CALL,
98459U 95 3,,YALLA GROUP LTD,PUT,
985194 10 9,*,YATSEN HLDG LTD,ADS,
985194 90 9,,YATSEN HLDG LTD,CALL,
985194 95 9,,YATSEN HLDG LTD,PUT,
985817 10 5,*,YELP INC,CL A,
985817 90 5,,YELP INC,CALL,
985817 95 5,,YELP INC,PUT,
98585K 86 2,,YIELD10 BIOSCIENCE INC,COM,
98585L 10 0,*,YIREN DIGITAL LTD,SPONSORED ADS,
98585L 90 0,,YIREN DIGITAL LTD,CALL,
98585L 95 0,,YIREN DIGITAL LTD,PUT,
98585N 10 6,*,YEXT INC,COM,
98585N 90 6,,YEXT INC,CALL,
98585N 95 6,,YEXT INC,PUT,
98585X 10 4,*,YETI HLDGS INC,COM,
98585X 90 4,,YETI HLDGS INC,CALL,
98585X 95 4,,YETI HLDGS INC,PUT,
987184 10 8,*,YORK WTR CO,COM,
987184 90 8,,YORK WTR CO,CALL,
987184 95 8,,YORK WTR CO,PUT,
98740Y 10 4,,YOSHIHARU GLOBAL CO,COM CL A,DELETED
98740Y 30 2,,YOSHIHARU GLOBAL CO,CL A NEW,ADDED
98741L 10 1,,YOSHITSU CO LTD,SPONSORED ADS,
98741T 10 4,*,YOUDAO INC,SPONSORED ADS,
98741T 90 4,,YOUDAO INC,CALL,
98741T 95 4,,YOUDAO INC,PUT,
98741Y 10 3,,YOTTA ACQUISITION CORPORATIO,COMMON STOCK,
98741Y 11 1,,YOTTA ACQUISITION CORPORATIO,*W EXP 03/15/202,
98741Y 12 9,,YOTTA ACQUISITION CORPORATIO,RIGHT 03/15/2027,
98741Y 20 2,,YOTTA ACQUISITION CORPORATIO,UNIT 03/15/2027,
988498 10 1,*,YUM BRANDS INC,COM,
988498 90 1,,YUM BRANDS INC,CALL,
988498 95 1,,YUM BRANDS INC,PUT,
98850P 10 9,*,YUM CHINA HLDGS INC,COM,
98850P 90 9,,YUM CHINA HLDGS INC,CALL,
98850P 95 9,,YUM CHINA HLDGS INC,PUT,
98873N 20 6,,YUNJI INC,SPON ADS,
98873Q 10 0,,YUNHONG GREEN CTI LTD,COM,
98877R 10 4,,ZKH GROUP LTD,SPONSORED ADS,ADDED
98880R 20 8,,ZW DATA ACTION TECHNOLOGS IN,COM NEW,
98887Q 10 4,*,ZAI LAB LTD,ADR,
98887Q 90 4,,ZAI LAB LTD,CALL,
98887Q 95 4,,ZAI LAB LTD,PUT,
98888G 10 5,,ZACKS TRUST,EARNGS CONSTANT,
98888G 20 4,,ZACKS TRUST,SMALL/MID CAP,ADDED
98888T 10 7,*,ZIMVIE INC,COM,
98888T 90 7,,ZIMVIE INC,CALL,
98888T 95 7,,ZIMVIE INC,PUT,
989207 10 5,*,ZEBRA TECHNOLOGIES CORPORATI,CL A,
989207 90 5,,ZEBRA TECHNOLOGIES CORPORATI,CALL,
989207 95 5,,ZEBRA TECHNOLOGIES CORPORATI,PUT,
98923T 10 4,*,ZEDGE INC,CL B,
98923T 90 4,,ZEDGE INC,CALL,
98923T 95 4,,ZEDGE INC,PUT,
98942X 10 2,,ZENTEK LTD,COM,
98943L 10 7,*,ZENTALIS PHARMACEUTICALS INC,COM,
98943L 90 7,,ZENTALIS PHARMACEUTICALS INC,CALL,
98943L 95 7,,ZENTALIS PHARMACEUTICALS INC,PUT,
98945L 10 5,*,ZEPP HEALTH CORPORATION,SPONSORED ADS,
98945L 90 5,,ZEPP HEALTH CORPORATION,CALL,
98945L 95 5,,ZEPP HEALTH CORPORATION,PUT,
98954M 10 1,*,ZILLOW GROUP INC,CL A,
98954M 20 0,*,ZILLOW GROUP INC,CL C CAP STK,
98954M 90 0,,ZILLOW GROUP INC,CALL,
98954M 90 1,,ZILLOW GROUP INC,CALL,
98954M 95 0,,ZILLOW GROUP INC,PUT,
98954M 95 1,,ZILLOW GROUP INC,PUT,
98954M AE 1,,ZILLOW GROUP INC,NOTE  0.750% 9/0,
98954M AG 6,,ZILLOW GROUP INC,NOTE  1.375% 9/0,
98954M AH 4,,ZILLOW GROUP INC,NOTE  2.750% 5/1,
98955G 10 3,,ZEROFOX HLDGS INC,COM,
98955G 11 1,,ZEROFOX HLDGS INC,*W EXP 08/03/202,
98955K 10 4,*,ZEVIA PBC,CL A,
98955K 90 4,,ZEVIA PBC,CALL,
98955K 95 4,,ZEVIA PBC,PUT,
98955N 10 8,*,ZHIHU INC,ADS,
98955N 90 8,,ZHIHU INC,CALL,
98955N 95 8,,ZHIHU INC,PUT,
98956A 10 5,*,ZETA GLOBAL HOLDINGS CORP,CL A,
98956A 90 5,,ZETA GLOBAL HOLDINGS CORP,CALL,
98956A 95 5,,ZETA GLOBAL HOLDINGS CORP,PUT,
98956P 10 2,*,ZIMMER BIOMET HOLDINGS INC,COM,
98956P 90 2,,ZIMMER BIOMET HOLDINGS INC,CALL,
98956P 95 2,,ZIMMER BIOMET HOLDINGS INC,PUT,
989701 10 7,*,ZIONS BANCORPORATION N A,COM,
989701 90 7,,ZIONS BANCORPORATION N A,CALL,
989701 95 7,,ZIONS BANCORPORATION N A,PUT,
98973P 10 1,*,ALAUNOS THERAPEUTICS INC,COM,
98973P 90 1,,ALAUNOS THERAPEUTICS INC,CALL,
98973P 95 1,,ALAUNOS THERAPEUTICS INC,PUT,
98978N 11 9,,ZIVO BIOSCIENCE INC,*W EXP 06/02/202,DELETED
98978N 20 0,,ZIVO BIOSCIENCE INC,COM NEW,DELETED
98978V 10 3,*,ZOETIS INC,CL A,
98978V 90 3,,ZOETIS INC,CALL,
98978V 95 3,,ZOETIS INC,PUT,
98980A 10 5,*,ZTO EXPRESS CAYMAN INC,SPONSORED ADS A,
98980A 90 5,,ZTO EXPRESS CAYMAN INC,CALL,
98980A 95 5,,ZTO EXPRESS CAYMAN INC,PUT,
98980A AB 1,,ZTO EXPRESS CAYMAN INC,NOTE  1.500% 9/0,
98980B 10 3,*,ZIPRECRUITER INC,CL A,
98980B 90 3,,ZIPRECRUITER INC,CALL,
98980B 95 3,,ZIPRECRUITER INC,PUT,
98980F 10 4,*,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,
98980F 90 4,,ZOOMINFO TECHNOLOGIES INC,CALL,
98980F 95 4,,ZOOMINFO TECHNOLOGIES INC,PUT,
98980G 10 2,*,ZSCALER INC,COM,
98980G 90 2,,ZSCALER INC,CALL,
98980G 95 2,,ZSCALER INC,PUT,
98980G AB 8,,ZSCALER INC,NOTE  0.125% 7/0,
98980L 10 1,*,ZOOM VIDEO COMMUNICATIONS IN,CL A,
98980L 90 1,,ZOOM VIDEO COMMUNICATIONS IN,CALL,
98980L 95 1,,ZOOM VIDEO COMMUNICATIONS IN,PUT,
98980M 10 9,,ZOMEDICA CORP,COM,
989817 10 1,*,ZUMIEZ INC,COM,
989817 90 1,,ZUMIEZ INC,CALL,
989817 95 1,,ZUMIEZ INC,PUT,
98983L 10 8,*,ZURN ELKAY WATER SOLNS CORP,COM,
98983L 90 8,,ZURN ELKAY WATER SOLNS CORP,CALL,
98983L 95 8,,ZURN ELKAY WATER SOLNS CORP,PUT,
98983V 10 6,*,ZUORA INC,COM CL A,
98983V 90 6,,ZUORA INC,CALL,
98983V 95 6,,ZUORA INC,PUT,
98985Y 10 8,*,ZYMEWORKS INC,COM,
98985Y 90 8,,ZYMEWORKS INC,CALL,
98985Y 95 8,,ZYMEWORKS INC,PUT,
98986M 10 3,*,ZYNEX INC,COM,
98986M 90 3,,ZYNEX INC,CALL,
98986M 95 3,,ZYNEX INC,PUT,
98986T AB 4,,ZYNGA INC,NOTE  0.250% 6/0,
98986T AD 0,,ZYNGA INC,NOTE12/1,
98986X 10 9,*,ZYNERBA PHARMACEUTICALS INC,COM,DELETED
98986X 90 9,,ZYNERBA PHARMACEUTICALS INC,CALL,DELETED
98986X 95 9,,ZYNERBA PHARMACEUTICALS INC,PUT,DELETED
98987D 10 2,,ZYVERSA THERAPEUTICS INC,COM,DELETED
98987D 20 1,,ZYVERSA THERAPEUTICS INC,COM NEW,ADDED
B38564 10 8,*,EURONAV NV,SHS,
B38564 90 8,,EURONAV NV,CALL,
B38564 95 8,,EURONAV NV,PUT,
B5950S 11 3,,MDXHEALTH SA,SHS NEW,ADDED
B6S7WD 10 6,,NYXOAH S A,SHS,
C00948 10 6,*,AGRIFORCE GROWING SYSTEMS LT,COM,DELETED
C00948 11 4,,AGRIFORCE GROWING SYSTEMS LT,*W EXP 02/01/202,
C00948 12 2,*,AGRIFORCE GROWING SYSTEMS LT,COM NEW,ADDED
C00948 90 2,,AGRIFORCE GROWING SYSTEMS LT,CALL,ADDED
C00948 90 6,,AGRIFORCE GROWING SYSTEMS LT,CALL,DELETED
C00948 95 2,,AGRIFORCE GROWING SYSTEMS LT,PUT,ADDED
C00948 95 6,,AGRIFORCE GROWING SYSTEMS LT,PUT,DELETED
C96657 11 6,,VISION MARINE TECHNOLOGIES I,COM,
D18190 89 8,*,DEUTSCHE BANK A G,NAMEN AKT,
D18190 90 8,,DEUTSCHE BANK A G,CALL,
D18190 95 8,,DEUTSCHE BANK A G,PUT,
F21107 10 1,*,CONSTELLIUM SE,CL A SHS,
F21107 90 1,,CONSTELLIUM SE,CALL,
F21107 95 1,,CONSTELLIUM SE,PUT,
G0083E 10 2,,ACE GLOBAL BUSINESS ACQU LTD,ORDINARY SHARES,
G0083E 11 0,,ACE GLOBAL BUSINESS ACQU LTD,*W EXP 02/20/202,
G0083E 12 8,,ACE GLOBAL BUSINESS ACQU LTD,UNIT 03/26/2026,
G0084W 10 1,*,ADIENT PLC,ORD SHS,
G0084W 90 1,,ADIENT PLC,CALL,
G0084W 95 1,,ADIENT PLC,PUT,
G0085J 10 9,,ADS TEC ENERGY PLC,*W EXP 12/22/202,
G0085J 11 7,,ADS TEC ENERGY PLC,SHS,
G01125 10 6,*,AFYA LTD,CL A COM,
G01125 90 6,,AFYA LTD,CALL,
G01125 95 6,,AFYA LTD,PUT,
G01212 10 2,,AGBA GROUP HOLDING LTD,SHS,
G01212 11 0,,AGBA GROUP HOLDING LTD,*W EXP 03/15/202,
G0131Y 12 6,,AGRICULTURE & NAT SOL ACQ CO,UNIT 99/99/9999,ADDED
G0132V 10 5,,AGM GROUP HOLDINGS INC,SHS CL A,
G01341 11 7,,AIMEI HEALTH TECHNOLOGY CO L,UNIT 11/17/2028,ADDED
G0135E 10 0,,AIMFINITY INVESTMENT CORP I,UNIT 02/01/2029,
G0135E 12 6,,AIMFINITY INVESTMENT CORP I,*W EXP 04/21/202,
G0135E 14 2,,AIMFINITY INVESTMENT CORP I,UNIT 04/21/2027,
G0136H 10 2,,AERIES TECHNOLOGY INC,CL A ORD SHS,ADDED
G0136H 11 0,,AERIES TECHNOLOGY INC,*W EXP 11/06/202,ADDED
G01490 13 8,,AI TRANSN ACQUISITION CORP,UNIT 99/99/9999,ADDED
G01767 10 5,*,ALKERMES PLC,SHS,
G01767 90 5,,ALKERMES PLC,CALL,
G01767 95 5,,ALKERMES PLC,PUT,
G0176J 10 9,*,ALLEGION PLC,ORD SHS,
G0176J 90 9,,ALLEGION PLC,CALL,
G0176J 95 9,,ALLEGION PLC,PUT,
G0223V 10 5,,ALPHATIME ACQUISITION CORP,ORDINARY SHARES,
G0223V 11 3,,ALPHATIME ACQUISITION CORP,UNIT 03/01/2028,
G0223V 12 1,,ALPHATIME ACQUISITION CORP,*W EXP 03/01/202,
G0223V 13 9,,ALPHATIME ACQUISITION CORP,RIGHT 03/01/2028,
G0230C 10 8,,ALPHA STAR ACQUISITION CORP,ORDINARY SHARES,
G0230C 11 6,,ALPHA STAR ACQUISITION CORP,*W EXP 12/13/202,
G0230C 12 4,,ALPHA STAR ACQUISITION CORP,UNIT 12/13/2026,
G0230C 13 2,,ALPHA STAR ACQUISITION CORP,RIGHT 05/30/2023,
G0231L 10 7,,ALSP ORCHID ACQUISITION CORP,CLASS A ORD,DELETED
G0231L 11 5,,ALSP ORCHID ACQUISITION CORP,UNIT 11/30/2028,DELETED
G0231L 12 3,,ALSP ORCHID ACQUISITION CORP,*W EXP 11/30/202,DELETED
G0232F 10 9,,ALCHEMY INVTS ACQUISITN CORP,SHS CL A,
G0232F 11 7,,ALCHEMY INVTS ACQUISITN CORP,UNIT 11/30/2027,
G0232F 13 3,,ALCHEMY INVTS ACQUISITN CORP,*W EXP 11/30/202,
G0232G 10 7,,ALPHA TECHNOLOGY GROUP LIMIT,SHS,ADDED
G0250X 10 7,*,AMCOR PLC,ORD,
G0250X 90 7,,AMCOR PLC,CALL,
G0250X 95 7,,AMCOR PLC,PUT,
G02532 10 2,,AMBIPAR EMERGENCY RESPONSE,CL A ORD SHS,
G02532 11 0,,AMBIPAR EMERGENCY RESPONSE,*W EXP 99/99/999,
G02602 10 3,*,AMDOCS LTD,SHS,
G02602 90 3,,AMDOCS LTD,CALL,
G02602 95 3,,AMDOCS LTD,PUT,
G0283A 10 8,,ALPHAVEST ACQUISITION CORP,ORDINARY SHARES,
G0283A 11 6,,ALPHAVEST ACQUISITION CORP,RIGHT 06/19/2024,
G0283A 12 4,,ALPHAVEST ACQUISITION CORP,UNIT 06/19/2024,
G0360L 13 4,,ALTAMIRA THERAPEUTICS LTD,SHS,ADDED
G0360L 20 9,,ALTAMIRA THERAPEUTICS LTD,SHS NEW,DELETED
G0369L 10 1,,ANGHAMI INC,ORD SHS,
G0369L 11 9,,ANGHAMI INC,*W EXP 02/03/202,
G0378L 10 0,*,ANGLOGOLD ASHANTI PLC,COM SHS,
G0378L 90 0,,ANGLOGOLD ASHANTI PLC,CALL,
G0378L 95 0,,ANGLOGOLD ASHANTI PLC,PUT,
G037AX 10 1,*,AMBARELLA INC,SHS,
G037AX 90 1,,AMBARELLA INC,CALL,
G037AX 95 1,,AMBARELLA INC,PUT,
G0403H 10 8,*,AON PLC,SHS CL A,
G0403H 90 8,,AON PLC,CALL,
G0403H 95 8,,AON PLC,PUT,
G04058 10 6,,AP ACQUISITION CORP,CL A ORD SHS,
G04058 11 4,,AP ACQUISITION CORP,*W EXP 12/07/202,
G04058 12 2,,AP ACQUISITION CORP,UNIT 99/99/9999,
G0411D 10 7,,APOLLOMICS INC,CL A SHS,
G0411D 11 5,,APOLLOMICS INC,*W EXP 04/01/202,
G0412A 10 2,,APOLLO STRATEGIC GRWT CPTL I,SHS CL A,DELETED
G0412A 11 0,,APOLLO STRATEGIC GRWT CPTL I,UNIT 99/99/9999,DELETED
G0412A 12 8,,APOLLO STRATEGIC GRWT CPTL I,*W EXP 02/12/202,DELETED
G041JN 12 2,,ANTELOPE ENTERPRISE HLDGS LT,SHS NEW,
G0440J 10 9,,APX ACQUISITION CORP I,CLASS A ORD SHS,
G0440J 11 7,,APX ACQUISITION CORP I,UNIT 12/07/2026,
G0440J 12 5,,APX ACQUISITION CORP I,*W EXP 11/30/202,
G0447T 10 0,,ARB IOT GROUP LTD,ORD SHS,
G0450A 10 5,*,ARCH CAP GROUP LTD,ORD,
G0450A 90 5,,ARCH CAP GROUP LTD,CALL,
G0450A 95 5,,ARCH CAP GROUP LTD,PUT,
G04553 10 6,*,ARCO PLATFORM LTD,COM CL A,DELETED
G04553 90 6,,ARCO PLATFORM LTD,CALL,DELETED
G04553 95 6,,ARCO PLATFORM LTD,PUT,DELETED
G0457F 10 7,*,ARCOS DORADOS HOLDINGS INC,SHS CLASS -A -,
G0457F 90 7,,ARCOS DORADOS HOLDINGS INC,CALL,
G0457F 95 7,,ARCOS DORADOS HOLDINGS INC,PUT,
G0464B 10 7,*,ARGO GROUP INTL HLDGS LTD,COM,DELETED
G0464B 90 7,,ARGO GROUP INTL HLDGS LTD,CALL,DELETED
G0464B 95 7,,ARGO GROUP INTL HLDGS LTD,PUT,DELETED
G0535E 10 6,,ASIA PACIFIC WIRE & CABLE CO,ORD,
G0542S 10 6,,A SPAC I ACQUISITION CORP,CLASS A ORD SHS,
G0542S 11 4,,A SPAC I ACQUISITION CORP,RIGHT 12/09/2026,
G0542S 12 2,,A SPAC I ACQUISITION CORP,UNIT 12/09/2026,
G0542S 13 0,,A SPAC I ACQUISITION CORP,*W EXP 05/21/202,
G0543H 10 9,,A SPAC II ACQUISITION CORP,ORD SHS CL A,
G0543H 11 7,,A SPAC II ACQUISITION CORP,*W EXP 10/15/202,
G0543H 12 5,,A SPAC II ACQUISITION CORP,UNIT 10/15/2026,
G0543H 13 3,,A SPAC II ACQUISITION CORP,RIGHT 10/15/2026,
G0567U 10 1,*,ARQIT QUANTUM INC,ORDINARY SHARES,
G0567U 11 9,,ARQIT QUANTUM INC,*W EXP 09/03/202,
G0567U 90 1,,ARQIT QUANTUM INC,CALL,
G0567U 95 1,,ARQIT QUANTUM INC,PUT,
G0585R 10 6,*,ASSURED GUARANTY LTD,COM,
G0585R 90 6,,ASSURED GUARANTY LTD,CALL,
G0585R 95 6,,ASSURED GUARANTY LTD,PUT,
G0602B 20 9,,ATIF HOLDINGS LIMITED,ORD SHS NEW,
G06362 10 0,,AURA FAT PROJS ACQUISITION C,CLASS A ORD,
G06362 11 8,,AURA FAT PROJS ACQUISITION C,UNIT 03/31/2027,
G06362 12 6,,AURA FAT PROJS ACQUISITION C,*W EXP 03/31/202,
G0692U 10 9,*,AXIS CAP HLDGS LTD,SHS,
G0692U 90 9,,AXIS CAP HLDGS LTD,CALL,
G0692U 95 9,,AXIS CAP HLDGS LTD,PUT,
G06984 10 1,,AURORA TECHNOLOGY ACQUISITIO,UNIT 01/27/2027,
G06984 11 9,,AURORA TECHNOLOGY ACQUISITIO,CLASS A ORD SHS,
G06984 12 7,,AURORA TECHNOLOGY ACQUISITIO,*W EXP 01/27/202,DELETED
G06984 13 5,,AURORA TECHNOLOGY ACQUISITIO,RIGHT 01/27/2027,
G0704V 10 3,,BAIJIAYUN GROUP LTD,SHS CL A,
G0750C 10 8,*,AXALTA COATING SYS LTD,COM,
G0750C 90 8,,AXALTA COATING SYS LTD,CALL,
G0750C 95 8,,AXALTA COATING SYS LTD,PUT,
G0751N 10 3,*,ATLANTICA SUSTAINABLE INFR P,SHS,
G0751N 90 3,,ATLANTICA SUSTAINABLE INFR P,CALL,
G0751N 95 3,,ATLANTICA SUSTAINABLE INFR P,PUT,
G0772R 20 8,*,BANK OF NT BUTTERFIELD&SON L,SHS NEW,
G0772R 90 8,,BANK OF NT BUTTERFIELD&SON L,CALL,
G0772R 95 8,,BANK OF NT BUTTERFIELD&SON L,PUT,
G0888J 10 8,,BATTERY FUTURE ACQUISITION C,CL A ORD SHS,
G0888J 11 6,,BATTERY FUTURE ACQUISITION C,UNIT 99/99/9999,
G0888J 12 4,,BATTERY FUTURE ACQUISITION C,*W EXP 99/99/999,
G08908 12 4,,BAOSHENG MEDIA GROUP HLDNG L,SHS NEW,
G0R45S 10 9,,AIB ACQUISITION CORPORATION,CLASS A ORD,
G0R45S 11 7,,AIB ACQUISITION CORPORATION,RIGHT 10/31/2028,
